"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Antigua and Barbuda","ATG","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","4.38362792086504","8.07974533665914","8.16143079697964","3.81491616554095","-0.0840122638518039","5.36401627271424","10.1649955948421","7.6437935974254","11.4938285653697","6.62636884664514","5.21327290002557","5.2522746560909","3.01164666223812","2.1768713767013","1.1583281233201","5.280072301034","6.67619689561938","-4.35949499199644","6.60481686544836","5.4711335938302","4.73131412175604","3.70789458252005","6.69173929307314","-4.95407541493864","1.02410075957276","6.05790848420824","5.7364604899071","6.41240554799147","12.7285084307718","9.25942068972286","-0.0301330097773302","-12.1075371126752","-7.20002496843168","-2.07912677995967","3.50661026902191","-0.103866073852814","4.65812844868185","4.02573908155404","5.58973913496703","3.03260611189997","",
"Australia","AUS","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","2.48560503731876","1.29647768991248","6.21427841413849","6.97872371922269","5.98345003182685","2.38249118683902","6.30238571187178","5.09586806107485","7.04415869047823","7.17218249969342","4.00393029937437","3.91269095266455","2.61381945403487","4.10258940908359","1.35033806932037","2.58794616187579","3.59737724486371","0.896770386373419","4.04351412008216","3.03420651964717","3.33785828158","3.32811935127086","-2.22014376028406","4.58113977595602","5.2492064621253","4.05513490026313","2.50532414245347","5.68105349873713","3.86759656499176","3.5645510463558","-0.387546485670072","0.442615830244435","4.0390788740615","3.97853397066716","3.8293687531652","3.87863127139082","3.96642048968603","4.57673936435452","5.01806394269731","3.94318908229896","1.93310572881344","4.00302228370373","2.98574490463473","4.00110552014283","3.19031634041626","2.83423251220411","3.77732902959087","3.65776675972091","1.92272729288334","2.05294200395332","2.45110508268402","3.89194002647891","2.63948235705639","2.55833752286902","2.35113644074406","2.82731051096303","1.95757542160659","",
"Austria","AUT","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","5.53797931684525","2.64867511295262","4.13826758157036","6.12435373762833","3.48017491799561","5.64286141093268","3.00804779775493","4.47231278246069","6.2758671660702","6.32114254507779","5.11496871403365","6.20786098645996","4.89043542507672","3.94213813939555","-0.363735739528693","4.57844540313283","5.07998079916527","-0.210653450960095","5.35669983130138","1.73148542809489","-0.144294518362841","2.01125436553259","2.97308802055163","0.0512752525777955","2.4986784712659","2.30139280099837","1.35716798439928","3.29588020740688","3.88707478770178","4.34564156052724","3.44162739232672","2.09352472320464","0.526809482420504","2.40211876340426","2.66798366552709","2.34953509672661","2.09359647615659","3.58143100907364","3.55633024060906","3.37572197324998","1.26717046902299","1.65154940733892","0.941473311999275","2.73511851844388","2.24406681223554","3.45404103230437","3.72741517552969","1.46042519318141","-3.76458048308088","1.83709459152502","2.92279763636382","0.68044437424868","0.0255041006158336","0.661274652949004","1.14298010071532","2.03957498344849","2.55088075977935","",
"Azerbaijan","AZE","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.699999960061689","-22.6000003946572","-23.099999548566","-19.7000000190049","-11.8000008993603","1.30000019976242","5.80000052390139","10.0000002781915","7.40000058167318","11.0999992535406","9.89999999999999","10.5999992015725","11.2000002371477","10.2000003982988","26.4000008082431","34.4999995102935","25.0489995231791","10.7724207826314","9.41065376397619","4.85433932383958","0.0659227678492726","2.20000018843571","5.79667839631929","2","1.0999998090951","-3.10000020204575","0.0999998139003679","",
"Burundi","BDI","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","-13.7461350547258","9.06315793459652","4.13540741977501","6.27303790305595","3.96722560866229","4.61299289593038","13.8215186020326","-0.297883673243859","-1.45954114320632","21.3256707328197","2.74682871136842","-6.40396492291269","6.88905071788042","-0.726839562116467","0.697920236170518","7.94266097596679","11.4694530442726","-0.940575989168565","1.66495495026511","0.991055725131801","12.1632755702466","-1.05359982020337","3.71532699143128","0.155544004817941","11.7831801831474","3.25018045829934","5.50309611884371","5.03102436828991","1.34950222992003","3.49982214003705","4.99683645144209","1.00999836586129","-6.23999999920227","-3.82999999669249","-7.9200000006571","-8.0000000013725","-1.58999999720005","4.74999999206429","-1.00999999619914","-0.856864059223014","2.05580710931295","4.44651941891432","-1.22372795923889","4.83365776164749","0.900000002864346","5.41380714491444","3.45195248952621","4.8617129950775","3.81274693652152","5.12416330338039","4.03260249625296","4.44670822214543","4.9241952612883","4.24065164368079","-3.90000308649554","-0.600019999969277","0.500009999947835","",
"Belgium","BEL","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","4.97842306319194","5.21200350925577","4.35158428167051","6.95668473344054","3.56065983986041","3.15589498173436","3.86814694690094","4.19412962494752","6.62979979529406","5.59180262879697","3.98582735506511","5.29560441042238","6.38170209761178","4.56525805475498","-1.96594157998618","5.65274585962644","0.626154799754943","2.84189657602427","2.34107306339486","4.44405402198321","-0.27928360018538","0.594986939246581","0.311842731505322","2.46638267874985","1.65179283915737","1.82276211449314","2.30665940818535","4.72320889739768","3.46916683249077","3.13740247636093","1.83307427109585","1.53065481372133","-0.961873088301189","3.22697146703889","2.3847572377606","1.59340630293812","3.710444953595","1.97527436606788","3.56331155213489","3.63365201492995","0.811543606908231","1.78050630060444","0.774567233499226","3.63468067224031","2.09427270847185","2.50614011546131","3.44897379169034","0.78317303775475","-2.25317463494594","2.74421327182894","1.79830621979427","0.234778700910667","0.200661827638712","1.25467698401434","1.7166813167305","1.48867962661147","1.69288252411897","",
"Benin","BEN","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","3.14128045871784","-3.4264098228757","4.73002797546241","6.65075911863298","5.29386283436426","3.57586273280783","1.07839866577682","3.84233563580621","2.87749797606187","2.09775757773704","-1.49684182821601","6.42636754448678","3.70616531858225","3.33931216069718","-4.89534544485581","0.884356333007389","4.98366372489861","1.25507803202922","6.53574740878145","6.78176387161284","9.95423116663252","2.23506634454733","-4.34782273446397","7.92983956425357","7.53032483653877","2.17114159786259","-1.50000294944435","3.40524529485118","-2.85416049626545","8.97613436064626","4.22579941870274","2.95771082640847","5.83617208779967","2.02040044766727","6.04519864774498","4.32428403143146","5.73468837672671","3.96101213801589","5.34144937202619","5.85999210110583","5.33041085668984","4.64447002567962","3.44404484874129","4.42962902368194","1.71157762807459","3.94701374716007","5.98651552196785","4.88989863684026","2.32930120963711","2.11019929660023","2.96275035081007","4.81647824066904","7.18971631205676","6.35183194111322","2.0958083832335","3.96485991037314","5.83782330470896","",
"Burkina Faso","BFA","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","4.04392797653317","6.12879878142711","-1.26801637263019","2.28281922317825","3.76454538057878","0.53761308310483","8.82331497511429","3.07077393772455","2.02608104065483","0.117019610899916","1.41333988193304","2.31149874124745","0.449327404973701","8.28642648234306","2.99838289042407","8.53489496952547","0.370353558007523","4.60782500525137","3.66462151183148","0.796878872350675","4.25530339449531","9.56219662276685","0.345984739692895","-1.77869668654424","8.51736499535107","7.95536272803459","-0.236336793625298","5.79559296480244","2.15026727576519","-0.60292848001005","9.06998446083453","0.232710762542766","3.46138493514046","1.31500727214082","5.71637386679349","11.0147438692119","6.31683473498401","7.30771963314496","7.40417896632496","1.82024189276156","6.61339955512814","4.35300432287377","7.80243989821501","4.47847434866785","8.66186160516736","6.25315860358158","5.65500511828274","7.29449815007297","2.96201437138612","5.37337312603061","6.62686519230525","6.45269875497425","5.79258931687122","4.32683735691617","3.89454805671508","5.93413510489553","6.30209605892456","",
"Bangladesh","BGD","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","6.05816082548087","5.45303096987186","-0.455894289938712","10.9527885460418","1.60625822891573","2.56681200128052","-1.87586391964774","9.48945401547951","1.22085790909685","5.61985229280111","-5.47948302721956","-13.9737287020439","3.32568019878394","9.59195630041845","-4.08821409181661","5.66136120119667","2.67305605001984","7.07383773260692","4.80163460055662","0.81914186889891","7.23394369490723","2.13432783577075","3.88104639981715","4.80331001525438","3.34201465415414","4.173382559004","3.77240185252705","2.41625685566223","2.83658212907926","5.62225816160702","3.4852278153552","5.44268555072129","4.71156172449447","3.89012644065643","5.12127789716162","4.52291921762344","4.48989649735631","5.17702687345256","4.67015636827865","5.2932947184604","5.07728777597312","3.83312394005608","4.73956739916446","5.2395329104527","6.53594494052352","6.67190498148148","7.0585993565727","6.01378975923306","5.04512479417738","5.57180227396866","6.46438388047517","6.52143507837333","6.01361036536019","6.06105935903958","6.55265279631962","7.1134894741232","7.28418409195113","",
"Bulgaria","BGR","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","4.90016185983096","2.33456559219091","3.43030591266262","3.39644362278435","2.68344073997291","4.20760200434142","6.05451383876866","10.9446920641535","-3.28988206795438","-9.11737709653305","-8.44535523808105","-7.27238790651938","-1.48021482899122","1.81801124071566","2.86018944148833","0.704680677821131","-1.08882024740534","6.34897902911045","-8.40813438865463","4.76577106392688","3.77021779291451","5.93751640002745","5.15621844288377","6.43535832318665","7.12351107638302","6.87435837944525","7.3444219091066","6.02188340210856","-3.58614562510616","1.32408780093829","1.91490585291416","0.0309698686798754","0.493921421234305","1.8375211479416","3.47118604090714","3.9367581489791","3.81124815844305","",
"Bahrain","BHR","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","-5.31669735282965","-7.55621771215945","6.37637679964396","5.00364604500776","-4.75826853805687","1.1829939159842","10.3990093325468","6.99999164945331","0.364007138161824","4.43799717642639","11.2299987800123","6.68999836660538","12.8700066696584","-0.250001484542878","3.92999154532021","4.11000611512114","3.09299978673204","4.79000278855499","4.29999896037758","5.29999479407712","2.49103356534492","3.61414828908676","6.02395119599457","6.98094698388441","6.768939708829","6.46856767156123","8.29244382201286","6.24512834138467","2.53977246949495","4.33440708785902","1.98382325562152","3.73225152129817","5.41650371529137","4.34984232980895","2.86196782508222","3.47092370171953","3.80352226237173","",
"Bahamas, The","BHS","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","10.667097429183","10.4519718906977","10.5240552039871","10.5015672018342","10.4255964880826","9.07192871148783","9.59811386676543","8.42176356379977","8.98166257813466","-5.64964951931603","1.62650874074382","-3.49733593336917","7.56756882392729","-16.7542290749631","-14.8031263125012","5.18518497170828","9.15492921913119","14.1795201387171","26.139295769424","6.49528192139532","-9.22640507988642","6.69889775608125","3.59705186796602","14.1711486244798","4.82918011397484","1.79700022744103","2.9845193449047","2.30970766083306","6.72732979931727","-1.59624908649559","-4.18178478140044","-3.82558196958196","0.307806291443185","3.14891561997803","4.37875209047472","4.22353042530399","2.06223963422254","4.71648221554824","7.14411475804808","4.14924301720671","2.62568405842836","2.70456161502959","-1.26472077068983","0.882839929779749","3.39535559727943","2.51684911910279","1.44654463506183","-2.32396697254454","-4.17526040073236","1.53877740677106","0.6128974521461","3.0866868599452","-0.410428618068195","-0.147988573034226","1.04495952423387","-1.68954985564559","1.43719133908083","",
"Bosnia and Herzegovina","BIH","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.8000005498984","88.9576648014073","34.3895745908777","15.5999963635658","9.59999979508615","5.50000043583101","4.39999950666288","5.30000026724034","4.00000006535353","6.09996678020042","8.75925670006414","5.41726968398982","5.85558493923682","5.42672660024228","-3.00275253730304","0.872151022572723","0.958953087750629","-0.821729266233604","2.34939607471698","1.14962210209832","3.07682267108953","3.14406999762494","3.18620256141375","",
"Belarus","BLR","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.19999560979647","-9.60000125771265","-7.60000195648011","-11.700003999539","-10.4000005328809","2.80000469839339","11.4000054671501","8.39999158684346","3.39999913764264","5.80000349817156","4.72530600626261","5.04526731762387","7.04319267515925","11.4497429270062","9.40000166844632","9.9999946621918","8.60000654401458","10.1999996042379","0.199995238622378","7.79826682269731","5.37870744981015","1.68713553642841","1.00347084085645","1.72638485417005","-3.82957055828382","-2.52644643552361","2.4219043735669","",
"Belize","BLZ","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","4.89227721902688","4.89265218028399","4.9564341949162","4.99987991041317","4.93054096131824","4.77084511295951","4.91312316207066","7.36722545714623","5.1063747909928","4.80769336382932","3.95944108172952","10.2183038390507","5.35189411088604","13.5599851718048","3.59282444245959","-0.0340209434206997","6.4965942870642","7.92080717857668","7.51702151348017","13.4366817635662","1.13377082280894","-0.107710428562413","-2.14317996954114","1.9720650253355","1.01251391430918","4.5394569574467","10.7353041326464","9.78771144241605","13.0092211305411","11.4433887289319","11.4640364205074","12.0594453570393","6.27569191841499","0.158363290483805","0.644238365359826","1.42821025749546","3.54467114926939","3.74064654427482","8.77899956737794","13.0195773748259","5.01558488085982","5.11988505454444","9.32795133513534","4.64808729598319","2.57800880890768","4.58160036994624","1.10558612731653","3.22885566945278","0.670801476885075","3.38347170641828","2.16260682157193","2.93781262796161","0.851934627513558","3.6923714654517","3.43195048353593","-0.588023649731511","1.43728894631943","",
"Bermuda","BMU","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","4.67999999999731","4.47000000000368","1.0699999999985","11.1099999999972","4.76000000000469","14.3636363636331","13.2750397456253","2.10526315789625","3.43642611683744","6.31229235880765","3.43749999999838","1.81268882175351","1.48367952521981","0.877192982458979","3.76811594202641","8.9385474860342","5.89743589743676","1.45278450363297","2.14797136038152","7.94392523364439","2.38095238095129","-5.28541226215641","2.0089285714283","0.481400437638541","-2.00348432055975","6.66666666666802","3.74999999999943","4.05622489959951","0.443844075644776","0.0192122958719381","-3.53438340376593","-0.0597371565103231","3.00856744371407","0.599613152803229","4.39914785618222","2.60047604555287","4.60000000000198","3.90000000000011","3.38264871401167","9.31715557653585","7.2224360086321","-1.47779037455827","3.41070620413235","2.32126647646751","1.67420714931701","5.54386592809534","2.84589011430658","1.52789390961543","-5.28417714947457","-2.09411353414293","-3.33949441020565","-4.8345401709793","-2.51115443098975","","","","","",
"Bolivia","BOL","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","2.08929593589016","5.57891785814408","6.79762577727527","3.95659653301578","4.91344195519352","7.17058966270321","6.31721951771766","8.52944308380353","4.47409733124017","5.23102930127762","5.06333643455241","7.96748521281012","5.73916152301213","2.93956781590916","7.31101772689944","4.61456748557384","4.97121565455376","2.05269457150823","0.133344043698202","-1.3717751251444","0.275620022189571","-3.93874101982378","-4.04211846998211","-0.200675994825289","-1.676387143555","-2.57387456201269","2.46347714826074","2.90950475804917","3.79013004723564","4.6357859096007","5.26652747214038","1.64649693263348","4.26929369591048","4.66727043459798","4.67827258577525","4.36134305812095","4.95420874299724","5.02935233725196","0.426889576708106","2.50780755336397","1.68380093902091","2.4855648471145","2.71134070709702","4.17329431803543","4.42143476697063","4.79700917087203","4.56438275234794","6.14849719501387","3.35700125894111","4.12672256468305","5.20409271802829","5.12227466098376","6.79601170559745","5.460569751994","4.857187894912","4.26391940393987","4.19520701912501","",
"Brazil","BRA","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","10.275911554301","5.21605942017898","0.874672592408302","3.4855823042772","3.05348789366924","4.15036023303348","4.91526567501124","11.4272823832672","9.73582688991277","8.76994747172606","11.2950868433502","12.0528022500388","13.9786916510762","9.04212031316946","5.20907590114365","9.79041016147646","4.60631806113751","3.23170956333574","6.76628496532688","9.11096015517168","-4.39335720034877","0.58024555339469","-3.40979347371636","5.26914314976867","7.94586174871235","7.98829510486276","3.59962946680869","-0.102672718383729","3.27945885796423","-3.10235594875007","1.51193723789957","-0.466913209800495","4.66516898877853","5.33455170247363","4.41673135388506","2.20753552794366","3.39484598531605","0.338097901952054","0.46793756667951","4.38794944364911","1.38989640445797","3.05346185683631","1.14082899877097","5.75996463686008","3.2021313797365","3.96198872336659","6.06987060717168","5.09419544721956","-0.125811999603485","7.5282258303847","3.97442307944729","1.92117598509438","3.00482267028906","0.503955740273241","-3.54576339347277","-3.3054543131706","1.06386126000366","",
"Barbados","BRB","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","-1.90000000000006","4.36021100466051","3.64220576814809","4.87693931538247","7.89300813555896","4.37306481409206","-1.92876747844254","-4.93136756481951","0.50802139037431","3.5514764565044","1.07899807321772","5.09594611767696","2.56348246674727","3.45437396840367","3.60113960113961","-3.29996700033","-3.91309293595722","-6.98472830590742","1.22184039709812","3.78473532000505","2.02326144899443","3.96627478921742","4.74014848657912","3.74045801526717","0.3258698622937","4.45305951383068","-2.37736984652422","0.801479654747212","2.16106014271151","1.4069048094193","3.97520417199647","5.66859089618623","1.76428443489162","0.123206899586378","-3.97292783686385","0.26544622425628","0.657294139127245","0.281153636858349","0.00904404449670437","0.018086453246525","0.904159132007237","2.00716845878139","0.999999999999972","",
"Brunei Darussalam","BRN","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","0.355463068303536","20.1553943567083","10.9166970556663","6.7758344222612","22.562428763821","-6.99670298402471","-19.8267158647435","3.95665493838268","0.501465965857875","0.59987654172437","-1.49074908033609","-2.71546995324415","2.00912981362838","1.09736716573585","-1.07417857262092","1.08942053548755","3.14594136166266","4.75858084552159","0.304572874141869","3.14539739535877","4.47870733983746","2.87831774721235","-1.47117157218256","-0.558508851097471","3.05215714160208","2.84942185782728","2.744040517652","3.87209696704298","2.90395547653115","0.504318252687327","0.38750720823208","4.39771967752176","0.154581811742773","-1.93971463784671","-1.76453554132601","2.59896574643226","3.74531835205994","0.912841670964411","-2.12602851740175","-2.349746749517","-0.566814608844453","-2.4655149233665","1.32875161648194","",
"Bhutan","BTN","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","13.9077290356395","3.41394147506642","11.3107136184646","4.48210512922356","4.21177503633371","11.7305766311607","28.6962653616001","4.98728969866838","7.43262644625811","10.8764346909591","-0.407876088864342","4.60089143184629","1.9863665899687","4.95150367020483","7.07411727794511","5.56517286212046","5.37383851914481","5.91403083461985","7.98397202183317","6.93302423977509","8.20377386131203","10.7278406117878","7.66433404214091","5.89640819205567","7.12255964997142","6.84936593196244","17.9258249448258","4.768354225598","6.65722379603399","11.7308543603364","7.89091389329108","5.07170981496216","2.14249655359879","5.74545516756977","6.64456425820161","8.02210122067797","4.62910139072935","",
"Botswana","BWA","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","6.34328371864589","6.66666781380381","5.92104509641625","6.83230092720848","5.81395506314593","6.34401909331027","5.92455994292432","10.5670565011298","15.1234047073397","17.1202676706414","25.8211072190911","26.3619409474338","21.3031840927794","8.7977952167173","8.4462503762287","10.6473767108427","12.0120400916206","14.3328015877977","12.1485889229531","11.9869013810389","9.06485746505908","12.1655318567871","13.1467290492182","8.54538363956856","7.12527126928725","8.17292433266485","11.881928135108","19.4499695089935","13.0594058880328","6.77282194932553","7.4587091123188","2.91707030692542","1.91610714170143","3.62791602093857","7.03041026074564","5.82980007842275","8.32589093041543","0.443663450678969","9.66724074151195","1.98769585438754","0.250573866722732","6.06953086765014","4.62589479191556","2.70582173663567","4.55664565732843","8.36387106895727","8.27676379346968","6.24543736290877","-7.65231020253476","8.56363174773267","6.04831636706808","4.45616721309787","11.3434242527752","4.14925278594787","-1.69793550237911","4.31548650431786","2.36008074547438","",
